superregion2,iso3,age,female,urban,edu,year,varnum,v27_type,v27_type_desc,median,upperci_95,lowerci_95
FSU,HRV,999.0,999,999,999,2018,27,2,2: Macronutrients,13.4725948327912,16.2828209324744,10.9271433976756
LAC,HTI,999.0,999,999,999,2018,27,2,2: Macronutrients,6.86405988817563,8.72891082635678,5.20050164699485
FSU,HUN,999.0,999,999,999,2018,27,2,2: Macronutrients,14.2110897077868,15.2273202323227,13.1989074832374
Asia,IDN,999.0,999,999,999,2018,27,2,2: Macronutrients,17.2718859658029,18.5999370962945,16.0941007922867
SAARC,IND,999.0,999,999,999,2018,27,2,2: Macronutrients,5.9868684198145,6.70968988585965,5.36551917676419
HIC,IRL,999.0,999,999,999,2018,27,2,2: Macronutrients,15.1258089451664,16.497216059584,13.7838316547261
MENA,IRN,999.0,999,999,999,2018,27,2,2: Macronutrients,10.2680956412549,10.9769942651342,9.60901160172603
MENA,IRQ,999.0,999,999,999,2018,27,2,2: Macronutrients,9.726556349517352,12.1226470880411,7.58241504051485
HIC,ISL,999.0,999,999,999,2018,27,2,2: Macronutrients,16.3097025652598,16.9895058016204,15.5761791663199
MENA,ISR,999.0,999,999,999,2018,27,2,2: Macronutrients,8.4266864855604,8.99498217321388,7.87904830777371
HIC,ITA,999.0,999,999,999,2018,27,2,2: Macronutrients,11.5655894229335,12.1203737809725,11.008974472826
LAC,JAM,999.0,999,999,999,2018,27,2,2: Macronutrients,5.66431718339972,6.16692820516978,5.20097428689233
MENA,JOR,999.0,999,999,999,2018,27,2,2: Macronutrients,8.40354067158175,9.780022755644508,7.15351974258073
Asia,JPN,999.0,999,999,999,2018,27,2,2: Macronutrients,8.38926350087547,8.90435787659688,7.89029347469001
FSU,KAZ,999.0,999,999,999,2018,27,2,2: Macronutrients,12.655573622332,15.488399112814,10.2328351185287
SSA,KEN,999.0,999,999,999,2018,27,2,2: Macronutrients,10.1082893697729,13.3998637258738,7.37671381142024
FSU,KGZ,999.0,999,999,999,2018,27,2,2: Macronutrients,10.4854416101166,13.1202597398944,8.2180081496238
Asia,KHM,999.0,999,999,999,2018,27,2,2: Macronutrients,13.3743771051453,15.9792565225157,10.9341518263081
Asia,KIR,999.0,999,999,999,2018,27,2,2: Macronutrients,13.7600564210256,16.355872320846,11.301468795953
Asia,KOR,999.0,999,999,999,2018,27,2,2: Macronutrients,6.64257438425386,6.87097311922948,6.42357871343302
MENA,KWT,999.0,999,999,999,2018,27,2,2: Macronutrients,11.4821521952999,14.2179898260423,9.09084934849257
Asia,LAO,999.0,999,999,999,2018,27,2,2: Macronutrients,10.9006218920998,13.3282162427583,8.74496628050665
MENA,LBN,999.0,999,999,999,2018,27,2,2: Macronutrients,11.2373463135446,11.9123447501478,10.6339120228323
SSA,LBR,999.0,999,999,999,2018,27,2,2: Macronutrients,11.8352021893747,15.497731313177,8.81153288990788
MENA,LBY,999.0,999,999,999,2018,27,2,2: Macronutrients,13.1449140897666,16.047655068773,10.50579465428
