superregion2,iso3,age,female,urban,edu,year,varnum,v51_type,v51_type_desc,median,upperci_95,lowerci_95
SSA,MWI,999.0,999,999,999,2018,51,3,3: Micronutrients,96.0876999562137,125.710412021141,74.2490293567171
Asia,MYS,999.0,999,999,999,2018,51,3,3: Micronutrients,66.717809994504,70.7532748392859,62.6447664221216
SSA,NAM,999.0,999,999,999,2018,51,3,3: Micronutrients,81.0645572860981,104.600362158184,63.487059128048
SSA,NER,999.0,999,999,999,2018,51,3,3: Micronutrients,75.2130616545904,100.358879492087,57.6628139370038
SSA,NGA,999.0,999,999,999,2018,51,3,3: Micronutrients,78.6171359670709,103.163684552567,60.4151216683993
LAC,NIC,999.0,999,999,999,2018,51,3,3: Micronutrients,103.714693157862,130.566821692762,81.2909485787767
HIC,NLD,999.0,999,999,999,2018,51,3,3: Micronutrients,87.7755503924877,91.7730257626256,83.8314401332509
HIC,NOR,999.0,999,999,999,2018,51,3,3: Micronutrients,88.7022584726236,108.974535961551,71.5938290976927
SAARC,NPL,999.0,999,999,999,2018,51,3,3: Micronutrients,41.0579022969672,52.8208116892497,31.9386507407486
HIC,NZL,999.0,999,999,999,2018,51,3,3: Micronutrients,88.5294803494426,109.014740958516,71.9013342838263
MENA,OMN,999.0,999,999,999,2018,51,3,3: Micronutrients,133.857311114721,168.408984498755,105.658924442616
SAARC,PAK,999.0,999,999,999,2018,51,3,3: Micronutrients,16.4909549400482,19.1813572379623,14.0752191325066
LAC,PAN,999.0,999,999,999,2018,51,3,3: Micronutrients,85.6802611792601,107.992758344539,67.1414019217494
LAC,PER,999.0,999,999,999,2018,51,3,3: Micronutrients,107.643855267658,134.607978105986,84.6886991455708
Asia,PHL,999.0,999,999,999,2018,51,3,3: Micronutrients,68.9435437540037,75.4353525339053,62.9400821256187
Asia,PNG,999.0,999,999,999,2018,51,3,3: Micronutrients,67.2790175501252,90.9085919370252,51.7458053748768
FSU,POL,999.0,999,999,999,2018,51,3,3: Micronutrients,96.1074769194461,99.9709737418656,92.2709567793632
HIC,PRT,999.0,999,999,999,2018,51,3,3: Micronutrients,99.6825594066102,103.833396092378,95.547028985851
LAC,PRY,999.0,999,999,999,2018,51,3,3: Micronutrients,71.1068629393794,90.40958250648788,55.4591521414598
MENA,PSE,999.0,999,999,999,2018,51,3,3: Micronutrients,380.702491658661,380.763158536914,378.00627769928
MENA,QAT,999.0,999,999,999,2018,51,3,3: Micronutrients,139.691431526739,179.948762615618,107.266132766061
FSU,ROU,999.0,999,999,999,2018,51,3,3: Micronutrients,104.097956279216,112.991409814379,95.575050894612
FSU,RUS,999.0,999,999,999,2018,51,3,3: Micronutrients,97.4476730553025,131.969588635194,72.6142104521994
SSA,RWA,999.0,999,999,999,2018,51,3,3: Micronutrients,97.5055059729034,128.215730212027,74.6893804499249
MENA,SAU,999.0,999,999,999,2018,51,3,3: Micronutrients,70.2840047080737,91.5904302691161,54.9613269262709
SSA,SDN,999.0,999,999,999,2018,51,3,3: Micronutrients,78.9093199208571,103.993325093406,61.7412879531856
SSA,SEN,999.0,999,999,999,2018,51,3,3: Micronutrients,88.9785631928547,117.232529819936,68.9263461734213
Asia,SGP,999.0,999,999,999,2018,51,3,3: Micronutrients,62.6306708892629,84.7056809742083,48.0050544889583
Asia,SLB,999.0,999,999,999,2018,51,3,3: Micronutrients,69.0765661441397,93.3025718751206,53.4808186921886
SSA,SLE,999.0,999,999,999,2018,51,3,3: Micronutrients,89.6085946966818,117.278500964152,69.9876272106345
LAC,SLV,999.0,999,999,999,2018,51,3,3: Micronutrients,84.1455296784148,106.868304470656,65.8646624476727
FSU,SRB,999.0,999,999,999,2018,51,3,3: Micronutrients,82.7599614347561,123.935850659375,55.5660127076891
SSA,SSD,999.0,999,999,999,2018,51,3,3: Micronutrients,98.2674941390131,127.651671981456,76.8147027011176
SSA,STP,999.0,999,999,999,2018,51,3,3: Micronutrients,84.430464318342,110.45102840248,65.7431824130757
LAC,SUR,999.0,999,999,999,2018,51,3,3: Micronutrients,78.0805396102498,98.8653562070242,61.2497510601551
FSU,SVK,999.0,999,999,999,2018,51,3,3: Micronutrients,106.440060516723,143.456457458311,80.1292653878993
FSU,SVN,999.0,999,999,999,2018,51,3,3: Micronutrients,68.6811083868203,93.1899502198015,51.5402521562112
HIC,SWE,999.0,999,999,999,2018,51,3,3: Micronutrients,95.37212392127752,101.568851162141,89.2178945748906
SSA,SWZ,999.0,999,999,999,2018,51,3,3: Micronutrients,79.7279809090571,104.38886525317,62.1512739110972
SSA,SYC,999.0,999,999,999,2018,51,3,3: Micronutrients,98.2488500974313,128.718929315938,77.0104746874347
MENA,SYR,999.0,999,999,999,2018,51,3,3: Micronutrients,99.2561714513305,124.980600959233,78.2136604346408
SSA,TCD,999.0,999,999,999,2018,51,3,3: Micronutrients,90.5670433807113,118.106533635566,70.832155677997
SSA,TGO,999.0,999,999,999,2018,51,3,3: Micronutrients,89.7114063975385,115.818672510258,70.5896584251978
Asia,THA,999.0,999,999,999,2018,51,3,3: Micronutrients,40.5433730027052,42.7201382597386,38.5288518559
FSU,TJK,999.0,999,999,999,2018,51,3,3: Micronutrients,117.730756577988,157.513706683567,88.4170600947974
FSU,TKM,999.0,999,999,999,2018,51,3,3: Micronutrients,99.4783187140067,133.507811357277,74.9340463847919
Asia,TLS,999.0,999,999,999,2018,51,3,3: Micronutrients,68.4404458762587,92.2332350457236,52.7306015074719
Asia,TON,999.0,999,999,999,2018,51,3,3: Micronutrients,70.8556848052038,95.6835604349262,54.6355553070713
LAC,TTO,999.0,999,999,999,2018,51,3,3: Micronutrients,37.255459259618,47.923352396767,29.0046149868775
MENA,TUN,999.0,999,999,999,2018,51,3,3: Micronutrients,73.3674189914139,92.9152442066804,58.0110216343081
MENA,TUR,999.0,999,999,999,2018,51,3,3: Micronutrients,58.4081674200379,78.6090356691482,43.1795450496392
Asia,TWN,999.0,999,999,999,2018,51,3,3: Micronutrients,88.7129104085276,119.258554261928,68.5147467539306
SSA,TZA,999.0,999,999,999,2018,51,3,3: Micronutrients,107.460379925073,137.303688512149,83.7658617195028
SSA,UGA,999.0,999,999,999,2018,51,3,3: Micronutrients,90.46333698129648,118.093450162604,70.3762603475575
FSU,UKR,999.0,999,999,999,2018,51,3,3: Micronutrients,113.610512525322,152.68750014443,85.1518803897041
LAC,URY,999.0,999,999,999,2018,51,3,3: Micronutrients,89.4838095448034,113.88003639449,70.4644013603859
HIC,USA,999.0,999,999,999,2018,51,3,3: Micronutrients,87.4545309391492,90.7007416219112,84.2999210575567
FSU,UZB,999.0,999,999,999,2018,51,3,3: Micronutrients,165.835912639665,217.044440079354,126.910270409317
LAC,VCT,999.0,999,999,999,2018,51,3,3: Micronutrients,97.6334647590745,121.819029676194,76.7080850243349
LAC,VEN,999.0,999,999,999,2018,51,3,3: Micronutrients,105.098979753971,148.650540103659,74.2141190239034
Asia,VNM,999.0,999,999,999,2018,51,3,3: Micronutrients,77.0163455492143,83.0871034041419,71.3709789569856
Asia,VUT,999.0,999,999,999,2018,51,3,3: Micronutrients,69.7194772116328,94.61843095058,54.0075672189055
Asia,WSM,999.0,999,999,999,2018,51,3,3: Micronutrients,69.6882409964333,94.4572064089521,53.9655145096877
MENA,YEM,999.0,999,999,999,2018,51,3,3: Micronutrients,82.1301575724769,105.49966391673,63.6496644256004
SSA,ZAF,999.0,999,999,999,2018,51,3,3: Micronutrients,37.8873148205319,48.9014491280398,29.1275752531532
SSA,ZMB,999.0,999,999,999,2018,51,3,3: Micronutrients,88.2671266964639,114.083375193638,68.9543470560714
SSA,ZWE,999.0,999,999,999,2018,51,3,3: Micronutrients,96.7111868244612,126.957951742856,74.6302327666236
